ID	PRIMER	ERROR
ERR346600.17934	VH-FW9	0.65
ERR346600.17926	VH-FW16	0.6363636363636364
ERR346600.17932	VH-FW16	0.6363636363636364
ERR346600.17923	VH-FW9	0.65
ERR346600.17927	VH-FW9	0.7
ERR346600.17936	VH-FW16	0.6818181818181819
ERR346600.17933	VH-FW9	0.65
ERR346600.17937	VH-FW9	0.7
ERR346600.17942	VH-FW9	0.7
ERR346600.17935	VH-FW9	0.7
ERR346600.17931	VH-FW9	0.65
ERR346600.17946	VH-FW9	0.7
ERR346600.17941	VH-FW16	0.6363636363636364
ERR346600.17938	VH-FW16	0.6363636363636364
ERR346600.17948	VH-FW17	0.6
ERR346600.17950	VH-FW16	0.6363636363636364
ERR346600.17951	VH-FW16	0.5909090909090908
ERR346600.17955	VH-FW9	0.7
ERR346600.17939	VH-FW17	0.6
ERR346600.17940	VH-FW9	0.7
ERR346600.17922	VH-FW16	0.6363636363636364
ERR346600.17956	VH-FW9	0.65
ERR346600.17952	VH-FW16	0.6363636363636364
ERR346600.17943	VH-FW16	0.6363636363636364
ERR346600.17944	VH-FW16	0.5909090909090908
ERR346600.17949	VH-FW9	0.65
ERR346600.17954	VH-FW16	0.5909090909090908
ERR346600.17959	VH-FW9	0.65
ERR346600.17961	VH-FW16	0.6818181818181819
ERR346600.17958	VH-FW16	0.6363636363636364
ERR346600.17953	VH-FW16	0.6363636363636364
ERR346600.17945	VH-FW17	0.65
ERR346600.17962	VH-FW16	0.6363636363636364
ERR346600.17966	VH-FW16	0.6818181818181819
ERR346600.17968	VH-FW16	0.6363636363636364
ERR346600.17960	VH-FW16	0.6363636363636364
ERR346600.17957	VH-FW16	0.6363636363636364
ERR346600.17975	VH-FW9	0.7
ERR346600.17964	VH-FW16	0.5909090909090908
ERR346600.17971	VH-FW17	0.65
ERR346600.17969	VH-FW9	0.65
ERR346600.17974	VH-FW16	0.5909090909090908
ERR346600.17965	VH-FW9	0.65
ERR346600.17980	VH-FW9	0.65
ERR346600.17972	VH-FW9	0.65
ERR346600.17973	VH-FW16	0.5909090909090908
ERR346600.17977	VH-FW17	0.6
ERR346600.17970	VH-FW16	0.6818181818181819
ERR346600.17981	VH-FW16	0.6818181818181819
ERR346600.17985	VH-FW16	0.6363636363636364
ERR346600.17963	VH-FW16	0.6818181818181819
ERR346600.17967	VH-FW9	0.65
ERR346600.17987	VH-FW9	0.65
ERR346600.17976	VH-FW16	0.6363636363636364
ERR346600.17978	VH-FW9	0.7
ERR346600.17988	VH-FW9	0.7
ERR346600.17993	VH-FW17	0.65
ERR346600.17995	VH-FW15	0.55
ERR346600.17979	VH-FW16	0.6363636363636364
ERR346600.17986	VH-FW16	0.6818181818181819
ERR346600.17984	VH-FW9	0.65
ERR346600.17997	VH-FW9	0.7
ERR346600.17994	VH-FW16	0.6363636363636364
ERR346600.17992	VH-FW16	0.6363636363636364
ERR346600.17998	VH-FW16	0.6363636363636364
ERR346600.17989	VH-FW16	0.6818181818181819
ERR346600.17983	VH-FW9	0.6
ERR346600.18003	VH-FW9	0.65
ERR346600.18000	VH-FW17	0.6
ERR346600.18006	VH-FW16	0.5909090909090908
ERR346600.17982	VH-FW9	0.65
ERR346600.18005	VH-FW16	0.6363636363636364
ERR346600.18001	VH-FW19	0.65
ERR346600.18002	VH-FW16	0.6363636363636364
ERR346600.17991	VH-FW16	0.6363636363636364
ERR346600.17996	VH-FW16	0.6818181818181819
ERR346600.18009	VH-FW16	0.6363636363636364
ERR346600.18013	VH-FW16	0.6363636363636364
ERR346600.18007	VH-FW16	0.6818181818181819
ERR346600.17999	VH-FW16	0.6363636363636364
ERR346600.18011	VH-FW16	0.6363636363636364
ERR346600.18014	VH-FW9	0.7
ERR346600.18004	VH-FW17	0.65
ERR346600.18015	VH-FW16	0.6363636363636364
ERR346600.18008	VH-FW16	0.5909090909090908
ERR346600.18026	VH-FW9	0.65
ERR346600.18019	VH-FW16	0.6818181818181819
ERR346600.18012	VH-FW16	0.6363636363636364
ERR346600.18025	VH-FW16	0.6818181818181819
ERR346600.18018	VH-FW16	0.6363636363636364
ERR346600.18023	VH-FW16	0.5909090909090908
ERR346600.18010	VH-FW17	0.6
ERR346600.18016	VH-FW16	0.6363636363636364
ERR346600.18027	VH-FW16	0.6363636363636364
ERR346600.18024	VH-FW16	0.6818181818181819
ERR346600.18017	VH-FW16	0.5909090909090908
ERR346600.18030	VH-FW16	0.6363636363636364
ERR346600.18032	VH-FW16	0.6363636363636364
ERR346600.18028	VH-FW9	0.65
ERR346600.18029	VH-FW16	0.6363636363636364
ERR346600.18021	VH-FW9	0.65
ERR346600.18031	VH-FW17	0.65
ERR346600.18036	VH-FW17	0.6
ERR346600.18034	VH-FW9	0.7
ERR346600.18039	VH-FW9	0.7
ERR346600.18020	VH-FW17	0.6
ERR346600.18022	VH-FW16	0.6363636363636364
ERR346600.18043	VH-FW16	0.5909090909090908
ERR346600.18037	VH-FW16	0.6363636363636364
ERR346600.18040	VH-FW16	0.6818181818181819
ERR346600.18045	VH-FW16	0.6363636363636364
ERR346600.18049	VH-FW16	0.6363636363636364
ERR346600.18038	VH-FW9	0.65
ERR346600.18041	VH-FW16	0.5909090909090908
ERR346600.18046	VH-FW9	0.65
ERR346600.18047	VH-FW9	0.65
ERR346600.18048	VH-FW9	0.65
ERR346600.18053	VH-FW16	0.6363636363636364
ERR346600.18035	VH-FW9	0.65
ERR346600.18054	VH-FW16	0.6363636363636364
ERR346600.18033	VH-FW9	0.65
ERR346600.18042	VH-FW9	0.7
ERR346600.18051	VH-FW16	0.5909090909090908
ERR346600.18061	VH-FW16	0.5909090909090908
ERR346600.18052	VH-FW16	0.6363636363636364
ERR346600.18062	VH-FW17	0.65
ERR346600.18055	VH-FW16	0.6363636363636364
ERR346600.18056	VH-FW16	0.6363636363636364
ERR346600.18060	VH-FW17	0.6
ERR346600.18063	VH-FW16	0.6818181818181819
ERR346600.18065	VH-FW9	0.7
ERR346600.18057	VH-FW16	0.5909090909090908
ERR346600.18058	VH-FW9	0.65
ERR346600.18059	VH-FW17	0.6
ERR346600.18067	VH-FW16	0.6818181818181819
ERR346600.18064	VH-FW16	0.6363636363636364
ERR346600.18050	VH-FW16	0.6363636363636364
ERR346600.18044	VH-FW16	0.6363636363636364
ERR346600.18070	VH-FW16	0.6363636363636364
ERR346600.18071	VH-FW16	0.6818181818181819
ERR346600.18075	VH-FW9	0.7
ERR346600.18080	VH-FW16	0.6363636363636364
ERR346600.18078	VH-FW14	0.65
ERR346600.18069	VH-FW16	0.6818181818181819
ERR346600.18081	VH-FW17	0.55
ERR346600.18066	VH-FW9	0.65
ERR346600.18082	VH-FW16	0.5909090909090908
ERR346600.18077	VH-FW15	0.55
ERR346600.18076	VH-FW16	0.5909090909090908
ERR346600.18084	VH-FW9	0.7
ERR346600.18073	VH-FW16	0.6818181818181819
ERR346600.18085	VH-FW16	0.6363636363636364
ERR346600.18079	VH-FW9	0.65
ERR346600.18074	VH-FW16	0.6363636363636364
ERR346600.18090	VH-FW9	0.7
ERR346600.18089	VH-FW16	0.6363636363636364
ERR346600.18099	VH-FW9	0.65
ERR346600.18092	VH-FW16	0.6363636363636364
ERR346600.18102	VH-FW9	0.7
ERR346600.18093	VH-FW16	0.6818181818181819
ERR346600.18110	VH-FW16	0.6818181818181819
ERR346600.18072	VH-FW16	0.6818181818181819
ERR346600.18094	VH-FW9	0.7
ERR346600.18086	VH-FW16	0.6818181818181819
ERR346600.18087	VH-FW17	0.6
ERR346600.18095	VH-FW16	0.6363636363636364
ERR346600.18106	VH-FW9	0.65
ERR346600.18100	VH-FW16	0.6363636363636364
ERR346600.18105	VH-FW16	0.6363636363636364
ERR346600.18107	VH-FW16	0.6363636363636364
ERR346600.18098	VH-FW16	0.6818181818181819
ERR346600.18091	VH-FW9	0.7
ERR346600.18109	VH-FW16	0.6818181818181819
ERR346600.18101	VH-FW9	0.7
ERR346600.18116	VH-FW9	0.7
ERR346600.18111	VH-FW9	0.65
ERR346600.18120	VH-FW17	0.6
ERR346600.18103	VH-FW9	0.65
ERR346600.18097	VH-FW9	0.65
ERR346600.18125	VH-FW9	0.7
ERR346600.18115	VH-FW16	0.6818181818181819
ERR346600.18114	VH-FW9	0.7
ERR346600.18117	VH-FW9	0.65
ERR346600.18129	VH-FW9	0.65
ERR346600.18108	VH-FW16	0.5909090909090908
ERR346600.18136	VH-FW9	0.7
ERR346600.18132	VH-FW9	0.65
ERR346600.18124	VH-FW16	0.6818181818181819
ERR346600.18119	VH-FW17	0.6
ERR346600.18121	VH-FW17	0.6
ERR346600.18118	VH-FW16	0.6363636363636364
ERR346600.18123	VH-FW9	0.65
ERR346600.18133	VH-FW9	0.7
ERR346600.18122	VH-FW17	0.6
ERR346600.18127	VH-FW16	0.6818181818181819
ERR346600.18131	VH-FW9	0.65
ERR346600.18140	VH-FW9	0.7
ERR346600.18135	VH-FW16	0.5454545454545454
ERR346600.18130	VH-FW9	0.65
ERR346600.18137	VH-FW16	0.6363636363636364
ERR346600.18134	VH-FW16	0.6363636363636364
ERR346600.18126	VH-FW9	0.7
ERR346600.18128	VH-FW16	0.6818181818181819
ERR346600.18141	VH-FW9	0.65
ERR346600.18143	VH-FW16	0.6363636363636364
ERR346600.18146	VH-FW17	0.6
ERR346600.18145	VH-FW16	0.6818181818181819
ERR346600.18148	VH-FW16	0.6818181818181819
ERR346600.18154	VH-FW16	0.5909090909090908
ERR346600.18152	VH-FW9	0.7
ERR346600.18142	VH-FW17	0.6
ERR346600.18151	VH-FW9	0.7
ERR346600.18158	VH-FW16	0.6818181818181819
ERR346600.18139	VH-FW9	0.7
ERR346600.18153	VH-FW16	0.6363636363636364
ERR346600.18157	VH-FW16	0.6818181818181819
ERR346600.18156	VH-FW16	0.6363636363636364
ERR346600.18166	VH-FW16	0.6363636363636364
ERR346600.18162	VH-FW9	0.65
ERR346600.18144	VH-FW16	0.6363636363636364
ERR346600.18149	VH-FW17	0.6
ERR346600.18160	VH-FW16	0.5909090909090908
ERR346600.18155	VH-FW16	0.6363636363636364
ERR346600.18163	VH-FW16	0.5454545454545454
ERR346600.18159	VH-FW9	0.65
ERR346600.18161	VH-FW16	0.6363636363636364
ERR346600.18172	VH-FW17	0.6
ERR346600.18147	VH-FW9	0.7
ERR346600.18175	VH-FW9	0.7
ERR346600.18169	VH-FW16	0.6363636363636364
ERR346600.18168	VH-FW17	0.6
ERR346600.18173	VH-FW16	0.6818181818181819
ERR346600.18183	VH-FW16	0.6363636363636364
ERR346600.18167	VH-FW16	0.6363636363636364
ERR346600.18170	VH-FW9	0.65
ERR346600.18184	VH-FW16	0.6363636363636364
ERR346600.18177	VH-FW16	0.6818181818181819
ERR346600.18178	VH-FW9	0.65
ERR346600.18191	VH-FW9	0.65
ERR346600.18179	VH-FW9	0.65
ERR346600.18174	VH-FW9	0.65
ERR346600.18181	VH-FW9	0.6
ERR346600.18176	VH-FW9	0.65
ERR346600.18194	VH-FW9	0.65
ERR346600.18187	VH-FW17	0.6
ERR346600.18182	VH-FW16	0.5909090909090908
ERR346600.18180	VH-FW16	0.5909090909090908
ERR346600.18190	VH-FW9	0.65
ERR346600.18192	VH-FW9	0.65
ERR346600.18186	VH-FW17	0.6
ERR346600.18195	VH-FW16	0.6818181818181819
ERR346600.18189	VH-FW16	0.6363636363636364
ERR346600.18202	VH-FW16	0.6363636363636364
ERR346600.18171	VH-FW9	0.7
ERR346600.18188	VH-FW16	0.6818181818181819
ERR346600.18185	VH-FW16	0.6363636363636364
ERR346600.18196	VH-FW16	0.6363636363636364
ERR346600.18205	VH-FW9	0.7
ERR346600.18197	VH-FW17	0.6
ERR346600.18200	VH-FW17	0.6
ERR346600.18193	VH-FW16	0.6818181818181819
ERR346600.18219	VH-FW16	0.5909090909090908
ERR346600.18206	VH-FW9	0.65
ERR346600.18207	VH-FW9	0.7
ERR346600.18208	VH-FW16	0.6363636363636364
ERR346600.18210	VH-FW16	0.6363636363636364
ERR346600.18213	VH-FW16	0.6818181818181819
ERR346600.18214	VH-FW16	0.5909090909090908
ERR346600.18215	VH-FW9	0.65
ERR346600.18209	VH-FW16	0.5909090909090908
ERR346600.18203	VH-FW16	0.5909090909090908
ERR346600.18216	VH-FW9	0.6
ERR346600.18201	VH-FW16	0.6818181818181819
ERR346600.18212	VH-FW17	0.6
ERR346600.18199	VH-FW9	0.55
ERR346600.18211	VH-FW9	0.65
ERR346600.18204	VH-FW16	0.6363636363636364
ERR346600.18224	VH-FW16	0.6818181818181819
ERR346600.18220	VH-FW9	0.7
ERR346600.18198	VH-FW17	0.65
ERR346600.18218	VH-FW17	0.6
ERR346600.18222	VH-FW16	0.6363636363636364
ERR346600.18226	VH-FW9	0.65
ERR346600.18228	VH-FW9	0.65
ERR346600.18223	VH-FW16	0.6818181818181819
ERR346600.18231	VH-FW16	0.6818181818181819
ERR346600.18233	VH-FW16	0.5909090909090908
ERR346600.18235	VH-FW16	0.6363636363636364
ERR346600.18227	VH-FW16	0.6818181818181819
ERR346600.18225	VH-FW1	0.6
ERR346600.18234	VH-FW16	0.6363636363636364
ERR346600.18237	VH-FW16	0.5909090909090908
ERR346600.18241	VH-FW16	0.6818181818181819
ERR346600.18240	VH-FW9	0.65
ERR346600.18221	VH-FW17	0.6
ERR346600.18243	VH-FW16	0.6363636363636364
ERR346600.18238	VH-FW16	0.5909090909090908
ERR346600.18236	VH-FW16	0.6818181818181819
ERR346600.18254	VH-FW16	0.6818181818181819
ERR346600.18229	VH-FW16	0.6363636363636364
ERR346600.18244	VH-FW17	0.7
ERR346600.18248	VH-FW16	0.6818181818181819
ERR346600.18242	VH-FW9	0.65
ERR346600.18239	VH-FW16	0.5909090909090908
ERR346600.18230	VH-FW16	0.6363636363636364
ERR346600.18259	VH-FW9	0.65
ERR346600.18232	VH-FW9	0.7
ERR346600.18256	VH-FW9	0.7
ERR346600.18246	VH-FW1	0.6
ERR346600.18249	VH-FW9	0.65
ERR346600.18247	VH-FW17	0.6
ERR346600.18260	VH-FW16	0.6363636363636364
ERR346600.18263	VH-FW16	0.6363636363636364
ERR346600.18270	VH-FW9	0.65
ERR346600.18275	VH-FW16	0.6363636363636364
ERR346600.18255	VH-FW16	0.5909090909090908
ERR346600.18245	VH-FW9	0.7
ERR346600.18269	VH-FW16	0.6818181818181819
ERR346600.18258	VH-FW16	0.6363636363636364
ERR346600.18265	VH-FW16	0.6363636363636364
ERR346600.18276	VH-FW17	0.65
ERR346600.18278	VH-FW16	0.6363636363636364
ERR346600.18261	VH-FW16	0.6363636363636364
ERR346600.18252	VH-FW9	0.7
ERR346600.18280	VH-FW9	0.7
ERR346600.18272	VH-FW16	0.5909090909090908
ERR346600.18251	VH-FW16	0.6363636363636364
ERR346600.18262	VH-FW9	0.65
ERR346600.18267	VH-FW9	0.65
ERR346600.18274	VH-FW9	0.7
ERR346600.18286	VH-FW16	0.6818181818181819
ERR346600.18266	VH-FW9	0.65
ERR346600.18257	VH-FW17	0.6
ERR346600.18288	VH-FW16	0.5909090909090908
ERR346600.18283	VH-FW16	0.5909090909090908
ERR346600.18279	VH-FW17	0.6
ERR346600.18253	VH-FW16	0.5909090909090908
ERR346600.18284	VH-FW17	0.65
ERR346600.18282	VH-FW9	0.7
ERR346600.18273	VH-FW9	0.7
ERR346600.18290	VH-FW16	0.5909090909090908
ERR346600.18268	VH-FW17	0.6
ERR346600.18289	VH-FW16	0.5909090909090908
ERR346600.18294	VH-FW16	0.5909090909090908
ERR346600.18287	VH-FW16	0.6818181818181819
ERR346600.18291	VH-FW16	0.6818181818181819
ERR346600.18277	VH-FW9	0.7
ERR346600.18293	VH-FW16	0.6818181818181819
ERR346600.18296	VH-FW16	0.6818181818181819
ERR346600.18292	VH-FW9	0.65
ERR346600.18285	VH-FW17	0.65
ERR346600.18303	VH-FW9	0.7
ERR346600.18301	VH-FW9	0.65
ERR346600.18298	VH-FW16	0.6363636363636364
ERR346600.18297	VH-FW16	0.6818181818181819
ERR346600.18299	VH-FW9	0.7
ERR346600.18300	VH-FW16	0.6818181818181819
ERR346600.18271	VH-FW16	0.6818181818181819
ERR346600.18307	VH-FW17	0.65
ERR346600.18305	VH-FW9	0.7
ERR346600.18313	VH-FW16	0.6363636363636364
ERR346600.18304	VH-FW16	0.6363636363636364
ERR346600.18309	VH-FW16	0.6363636363636364
ERR346600.18318	VH-FW9	0.65
ERR346600.18319	VH-FW9	0.7
ERR346600.18311	VH-FW9	0.65
ERR346600.18306	VH-FW16	0.6363636363636364
ERR346600.18316	VH-FW9	0.7
ERR346600.18321	VH-FW9	0.65
ERR346600.18320	VH-FW16	0.6363636363636364
ERR346600.18325	VH-FW16	0.6363636363636364
ERR346600.18310	VH-FW16	0.6818181818181819
ERR346600.18308	VH-FW9	0.7
ERR346600.18322	VH-FW16	0.6818181818181819
ERR346600.18324	VH-FW17	0.6
ERR346600.18314	VH-FW9	0.7
ERR346600.18326	VH-FW9	0.65
ERR346600.18323	VH-FW16	0.5909090909090908
ERR346600.18315	VH-FW16	0.5909090909090908
ERR346600.18317	VH-FW9	0.65
ERR346600.18336	VH-FW17	0.6
ERR346600.18328	VH-FW9	0.65
ERR346600.18333	VH-FW16	0.5909090909090908
ERR346600.18334	VH-FW17	0.6
ERR346600.18330	VH-FW16	0.6363636363636364
ERR346600.18331	VH-FW16	0.6363636363636364
ERR346600.18337	VH-FW16	0.6363636363636364
ERR346600.18327	VH-FW17	0.65
ERR346600.18335	VH-FW9	0.65
ERR346600.18338	VH-FW9	0.65
ERR346600.18332	VH-FW16	0.5909090909090908
ERR346600.18349	VH-FW9	0.65
ERR346600.18347	VH-FW16	0.6818181818181819
ERR346600.18344	VH-FW16	0.5909090909090908
ERR346600.18359	VH-FW9	0.7
ERR346600.18345	VH-FW9	0.65
ERR346600.18329	VH-FW9	0.7
ERR346600.18339	VH-FW9	0.7
ERR346600.18351	VH-FW16	0.6363636363636364
ERR346600.18360	VH-FW9	0.7
ERR346600.18352	VH-FW16	0.5909090909090908
ERR346600.18340	VH-FW17	0.6
ERR346600.18354	VH-FW16	0.6363636363636364
ERR346600.18355	VH-FW17	0.65
ERR346600.18348	VH-FW16	0.6818181818181819
ERR346600.18356	VH-FW16	0.6363636363636364
ERR346600.18366	VH-FW17	0.6
ERR346600.18342	VH-FW16	0.6363636363636364
ERR346600.18357	VH-FW17	0.7
ERR346600.18364	VH-FW16	0.6363636363636364
ERR346600.18350	VH-FW16	0.6818181818181819
ERR346600.18368	VH-FW2	0.65
ERR346600.18358	VH-FW17	0.65
ERR346600.18369	VH-FW9	0.7
ERR346600.18365	VH-FW17	0.6
ERR346600.18374	VH-FW9	0.65
ERR346600.18377	VH-FW16	0.6363636363636364
ERR346600.18375	VH-FW16	0.6363636363636364
ERR346600.18372	VH-FW16	0.6363636363636364
ERR346600.18371	VH-FW16	0.6363636363636364
ERR346600.18376	VH-FW9	0.65
ERR346600.18370	VH-FW13	0.5
ERR346600.18381	VH-FW9	0.7
ERR346600.18363	VH-FW17	0.6
ERR346600.18362	VH-FW16	0.6363636363636364
ERR346600.18373	VH-FW9	0.7
ERR346600.18384	VH-FW9	0.65
ERR346600.18380	VH-FW16	0.6363636363636364
ERR346600.18383	VH-FW16	0.6363636363636364
ERR346600.18388	VH-FW9	0.65
ERR346600.18386	VH-FW16	0.6818181818181819
ERR346600.18378	VH-FW16	0.6363636363636364
ERR346600.18394	VH-FW16	0.5909090909090908
ERR346600.18382	VH-FW16	0.6363636363636364
ERR346600.18391	VH-FW17	0.65
ERR346600.18392	VH-FW16	0.6363636363636364
ERR346600.18389	VH-FW16	0.6818181818181819
ERR346600.18400	VH-FW17	0.6
ERR346600.18387	VH-FW16	0.6363636363636364
ERR346600.18399	VH-FW9	0.7
ERR346600.18379	VH-FW9	0.65
ERR346600.18395	VH-FW16	0.6363636363636364
ERR346600.18385	VH-FW9	0.7
ERR346600.18396	VH-FW9	0.7
ERR346600.18404	VH-FW9	0.65
ERR346600.18409	VH-FW16	0.6363636363636364
ERR346600.18402	VH-FW17	0.65
ERR346600.18390	VH-FW16	0.6363636363636364
ERR346600.18397	VH-FW17	0.6
ERR346600.18412	VH-FW9	0.7
ERR346600.18393	VH-FW9	0.65
ERR346600.18398	VH-FW16	0.5909090909090908
ERR346600.18413	VH-FW16	0.6363636363636364
ERR346600.18411	VH-FW16	0.5909090909090908
ERR346600.18419	VH-FW9	0.7
ERR346600.18407	VH-FW17	0.65
ERR346600.18410	VH-FW16	0.6363636363636364
ERR346600.18401	VH-FW9	0.65
ERR346600.18417	VH-FW16	0.6363636363636364
ERR346600.18406	VH-FW16	0.5909090909090908
ERR346600.18418	VH-FW17	0.6
ERR346600.18403	VH-FW16	0.6818181818181819
ERR346600.18423	VH-FW9	0.7
ERR346600.18427	VH-FW9	0.7
ERR346600.18424	VH-FW9	0.65
ERR346600.18425	VH-FW17	0.6
ERR346600.18428	VH-FW16	0.6363636363636364
ERR346600.18405	VH-FW16	0.6818181818181819
ERR346600.18420	VH-FW9	0.7
ERR346600.18422	VH-FW9	0.65
ERR346600.18435	VH-FW16	0.6818181818181819
ERR346600.18421	VH-FW16	0.6818181818181819
ERR346600.18438	VH-FW16	0.6818181818181819
ERR346600.18432	VH-FW16	0.5909090909090908
ERR346600.18434	VH-FW9	0.65
ERR346600.18429	VH-FW9	0.65
ERR346600.18426	VH-FW16	0.6363636363636364
ERR346600.18431	VH-FW16	0.6363636363636364
ERR346600.18444	VH-FW9	0.7
ERR346600.18437	VH-FW16	0.6363636363636364
ERR346600.18442	VH-FW17	0.6
ERR346600.18416	VH-FW9	0.7
ERR346600.18440	VH-FW16	0.6363636363636364
ERR346600.18446	VH-FW17	0.6
ERR346600.18441	VH-FW16	0.6363636363636364
ERR346600.18436	VH-FW17	0.6
ERR346600.18450	VH-FW16	0.6363636363636364
ERR346600.18445	VH-FW16	0.6363636363636364
ERR346600.18430	VH-FW16	0.5909090909090908
ERR346600.18433	VH-FW16	0.6818181818181819
ERR346600.18449	VH-FW16	0.5909090909090908
ERR346600.18455	VH-FW16	0.6818181818181819
ERR346600.18461	VH-FW16	0.5909090909090908
ERR346600.18454	VH-FW17	0.6
ERR346600.18458	VH-FW16	0.6363636363636364
ERR346600.18462	VH-FW9	0.7
ERR346600.18459	VH-FW9	0.7
ERR346600.18465	VH-FW9	0.65
ERR346600.18443	VH-FW16	0.6363636363636364
ERR346600.18452	VH-FW16	0.6363636363636364
ERR346600.18464	VH-FW16	0.6363636363636364
ERR346600.18451	VH-FW17	0.6
ERR346600.18473	VH-FW16	0.5909090909090908
ERR346600.18448	VH-FW14	0.65
ERR346600.18447	VH-FW17	0.6
ERR346600.18456	VH-FW16	0.6818181818181819
ERR346600.18453	VH-FW9	0.7
ERR346600.18467	VH-FW16	0.6818181818181819
ERR346600.18470	VH-FW16	0.6818181818181819
ERR346600.18460	VH-FW16	0.6363636363636364
ERR346600.18471	VH-FW17	0.6
ERR346600.18476	VH-FW16	0.6818181818181819
ERR346600.18472	VH-FW16	0.6363636363636364
ERR346600.18478	VH-FW17	0.6
ERR346600.18469	VH-FW16	0.6818181818181819
ERR346600.18463	VH-FW16	0.6363636363636364
ERR346600.18468	VH-FW17	0.6
ERR346600.18482	VH-FW17	0.65
ERR346600.18475	VH-FW9	0.7
ERR346600.18466	VH-FW16	0.6363636363636364
ERR346600.18496	VH-FW17	0.65
ERR346600.18490	VH-FW16	0.6363636363636364
ERR346600.18488	VH-FW9	0.65
ERR346600.18489	VH-FW16	0.6363636363636364
ERR346600.18481	VH-FW9	0.7
ERR346600.18487	VH-FW9	0.65
ERR346600.18484	VH-FW16	0.5909090909090908
ERR346600.18485	VH-FW9	0.65
ERR346600.18492	VH-FW16	0.5909090909090908
ERR346600.18498	VH-FW16	0.6818181818181819
ERR346600.18474	VH-FW16	0.6818181818181819
ERR346600.18457	VH-FW16	0.6818181818181819
ERR346600.18483	VH-FW9	0.7
ERR346600.18506	VH-FW16	0.5909090909090908
ERR346600.18494	VH-FW16	0.6818181818181819
ERR346600.18511	VH-FW16	0.5454545454545454
ERR346600.18493	VH-FW16	0.6363636363636364
ERR346600.18495	VH-FW16	0.4545454545454546
ERR346600.18480	VH-FW9	0.7
ERR346600.18505	VH-FW9	0.7
ERR346600.18500	VH-FW16	0.6363636363636364
ERR346600.18503	VH-FW9	0.65
ERR346600.18504	VH-FW9	0.65
ERR346600.18512	VH-FW16	0.6363636363636364
ERR346600.18510	VH-FW16	0.6818181818181819
ERR346600.18507	VH-FW16	0.6818181818181819
ERR346600.18508	VH-FW16	0.6363636363636364
ERR346600.18513	VH-FW9	0.7
ERR346600.18499	VH-FW9	0.7
ERR346600.18521	VH-FW17	0.65
ERR346600.18497	VH-FW9	0.65
ERR346600.18517	VH-FW17	0.65
ERR346600.18525	VH-FW13	0.44999999999999996
ERR346600.18524	VH-FW16	0.6363636363636364
ERR346600.18519	VH-FW9	0.65
ERR346600.18516	VH-FW16	0.5909090909090908
ERR346600.18522	VH-FW16	0.6363636363636364
ERR346600.18520	VH-FW16	0.6363636363636364
ERR346600.18528	VH-FW9	0.65
ERR346600.18518	VH-FW16	0.6818181818181819
ERR346600.18509	VH-FW16	0.6363636363636364
ERR346600.18523	VH-FW16	0.6363636363636364
ERR346600.18515	VH-FW16	0.6818181818181819
ERR346600.18514	VH-FW9	0.65
ERR346600.18532	VH-FW9	0.65
ERR346600.18526	VH-FW16	0.6818181818181819
ERR346600.18540	VH-FW17	0.6
ERR346600.18535	VH-FW16	0.6363636363636364
ERR346600.18543	VH-FW16	0.6363636363636364
ERR346600.18539	VH-FW9	0.65
ERR346600.18531	VH-FW17	0.65
ERR346600.18530	VH-FW16	0.6363636363636364
ERR346600.18538	VH-FW16	0.5909090909090908
ERR346600.18537	VH-FW16	0.5909090909090908
ERR346600.18542	VH-FW17	0.65
ERR346600.18541	VH-FW9	0.7
ERR346600.18533	VH-FW16	0.6818181818181819
ERR346600.18546	VH-FW16	0.5909090909090908
ERR346600.18552	VH-FW17	0.65
ERR346600.18534	VH-FW9	0.65
ERR346600.18548	VH-FW9	0.7
ERR346600.18545	VH-FW16	0.6363636363636364
ERR346600.18536	VH-FW16	0.6818181818181819
ERR346600.18554	VH-FW16	0.6363636363636364
ERR346600.18549	VH-FW16	0.6818181818181819
ERR346600.18527	VH-FW17	0.6
ERR346600.18529	VH-FW9	0.7
ERR346600.18550	VH-FW16	0.6363636363636364
ERR346600.18553	VH-FW16	0.6363636363636364
ERR346600.18559	VH-FW16	0.6363636363636364
ERR346600.18547	VH-FW16	0.6363636363636364
ERR346600.18563	VH-FW17	0.6
ERR346600.18561	VH-FW9	0.65
ERR346600.18557	VH-FW9	0.65
ERR346600.18567	VH-FW9	0.65
ERR346600.18556	VH-FW16	0.6363636363636364
ERR346600.18551	VH-FW16	0.6363636363636364
ERR346600.18560	VH-FW16	0.6363636363636364
ERR346600.18565	VH-FW9	0.7
ERR346600.18562	VH-FW17	0.65
ERR346600.18544	VH-FW16	0.6818181818181819
ERR346600.18571	VH-FW1	0.6
ERR346600.18566	VH-FW17	0.6
ERR346600.18555	VH-FW16	0.5909090909090908
ERR346600.18564	VH-FW17	0.65
ERR346600.18582	VH-FW9	0.7
ERR346600.18572	VH-FW16	0.6363636363636364
ERR346600.18576	VH-FW9	0.65
ERR346600.18581	VH-FW16	0.6363636363636364
ERR346600.18570	VH-FW17	0.6
ERR346600.18574	VH-FW16	0.5909090909090908
ERR346600.18558	VH-FW9	0.7
ERR346600.18577	VH-FW9	0.7
ERR346600.18569	VH-FW17	0.65
ERR346600.18573	VH-FW16	0.6363636363636364
ERR346600.18580	VH-FW16	0.6818181818181819
ERR346600.18578	VH-FW9	0.7
ERR346600.18568	VH-FW17	0.6
